Timestamp;GazeX;GazeY;LeftEye;RightEye;LineNumber
78475209,3304646;663,3596;837,1021;True;True;0
78475224,6214785;669,9102;837,7047;True;True;0
78475239,068208;684,4094;818,0153;False;True;0
78475254,2945986;679,478;815,6113;False;True;0
78475269,9357188;677,0918;815,1857;True;True;0
78475283,8289687;665,8199;819,5533;False;True;0
78475299,0739861;656,499;821,2021;True;True;0
78475329,9814113;651,1446;822,4566;True;True;0
78475344,1745894;667,411;820,4072;True;True;0
78475359,9776479;677,8326;823,6001;True;True;0
78475374,0617267;676,7254;810,7029;True;True;0
78475389,1683741;685,1243;809,9761;True;True;0
78475405,2208026;682,6068;808,5125;True;True;0
78475419,0041929;686,585;771,9053;True;True;0
78475434,1952308;674,3127;797,4899;True;True;0
78475449,3896899;670,474;802,0361;True;False;0
78475480,0990637;646,7907;837,7916;True;True;0
78475494,4530398;596,8882;920,3861;False;True;0
78475508,8978686;600,7594;919,7429;True;True;0
78475524,1877421;601,6719;915,7178;True;True;0
78475539,9664719;598,2633;920,9684;True;True;0
78475554,0471294;600,6612;919,6837;True;True;0
78475569,80039;606,9933;918,4737;True;True;0
78475585,086082;619,2357;918,9382;True;True;0
78475599,0063217;622,3778;918,7235;True;True;0
78475631,222939;625,343;913,0331;True;True;0
78475644,0480037;628,0596;913,9851;True;True;0
78475659,3485211;639,1314;908,4779;True;True;0
78475674,9193159;640,3107;903,2547;True;True;0
78475689,0482508;640,5611;891,6528;True;True;0
78475704,2624771;637,7616;892,2045;True;True;0
78475719,6428232;635,7368;893,268;True;True;0
78475734,1530356;638,884;892,0786;True;True;0
78475749,5060119;640,9684;893,2102;True;True;0
78475779,9686767;644,7437;898,4029;True;True;0
78475794,2162144;649,2361;900,7097;True;True;0
78475809,5741324;652,0181;903,5863;True;True;0
78475824,0862455;656,0955;907,0582;True;True;0
78475839,5832937;657,4071;904,3083;True;True;0
78475854,5762802;657,3766;903,0544;False;True;0
78475869,287205;648,2592;910,627;True;True;0
78475884,2604243;648,6513;915,6722;True;True;0
78475899,5932533;664,4305;917,8136;True;True;0
78475930,3421614;673,5099;916,2615;True;True;0
78475944,6486203;696,5184;916,4939;True;True;0
78475959,445456;731,3937;917,8408;True;True;0
78475974,4711343;736,126;921,7433;True;True;0
78475990,3445182;737,9407;925,4422;True;True;0
78476004,0997784;745,8495;927,4705;False;True;0
78476019,3003197;750,1833;928,1093;True;True;0
78476034,9710906;748,708;929,0155;True;True;0
78476049,157046;746,691;931,2034;False;True;0
78476080,3024371;740,3974;885,7083;True;False;0
78476094,126502;737,3553;902,9966;True;True;0
78476109,1920947;738,153;907,5696;True;True;0
78476124,5773826;749,4846;907,7076;True;True;0
78476139,0564237;765,108;907,187;True;True;0
78476154,2984;775,5486;902,6301;True;True;0
78476169,4544653;815,2158;895,9774;True;True;0
78476184,0798592;815,8152;893,2044;True;False;0
78476199,7331438;822,1284;894,4448;True;True;0
78476230,1501922;824,1035;893,0342;True;True;0
78476244,1673668;814,702;900,8271;True;True;0
78476260,133124;803,0443;900,0761;True;True;0
78476274,3894048;797,7359;901,0877;True;True;0
78476289,4074803;796,3095;895,9385;True;True;0
78476305,4808164;795,8378;893,2073;True;True;0
78476319,2934772;801,458;895,0964;True;True;0
78476334,3689534;804,9281;898,9365;True;True;0
78476349,4588749;806,2209;898,2926;True;True;0
78476380,3039576;811,9298;901,2482;True;True;0
78476395,1676975;812,3098;903,0638;True;True;0
78476408,9415843;811,1045;905,7303;False;True;0
78476424,1364236;812,1036;909,7761;False;True;0
78476439,5011841;804,0765;914,1204;True;True;0
78476454,0984479;798,1456;920,5726;False;True;0
78476469,1803865;797,2816;921,7405;True;True;0
78476484,4098182;806,3987;926,8802;True;True;0
78476499,1861265;809,5244;929,4014;True;True;0
78476530,8720725;807,3922;923,6133;False;True;0
78476544,1437982;809,5914;926,4179;True;True;0
78476559,1607334;851,2363;932,7692;True;True;0
78476574,7467337;859,0789;932,8806;False;True;0
78476589,0801823;846,7244;925,6834;False;True;0
78476604,0883743;846,4799;925,0155;False;True;0
78476634,1344089;828,3228;928,7925;True;True;0
78476649,1441214;820,226;926,3074;True;True;0
78476680,0652315;807,486;923,9697;True;True;0
78476694,1880842;808,8503;919,0687;True;True;0
78476710,0618483;802,2457;926,5084;True;True;0
78476724,2953209;799,8594;927,3023;True;True;0
78476739,5308348;796,7646;928,5777;True;True;0
78476754,6507871;796,2465;927,0837;True;True;0
78476769,1552974;794,3931;925,5494;True;True;0
78476784,5512292;794,5796;917,0408;True;True;0
78476799,4974588;793,912;911,4708;True;True;0
78476830,2212778;799,1833;908,0461;True;True;0
78476845,465915;799,9932;910,3652;False;True;0
78476857,9078016;800,657;928,625;True;True;0
78476873,2733224;843,2336;927,8378;True;True;0
78476888,3503191;829,7358;929,7573;True;False;0
78476902,7784219;877,0696;929,4519;True;True;0
78476917,8846892;874,5388;932,8384;True;True;0
78476933,2855628;872,8739;933,4042;True;True;0
78476947,7965354;895,8375;928,6467;True;True;0
78476993,167036;900,1677;923,8901;True;True;0
78477008,0741115;907,0155;923,5286;True;True;0
78477023,8627249;910,0905;922,7512;True;True;0
78477038,3261804;911,5004;927,2076;True;True;0
78477053,0390059;911,1279;928,757;True;True;0
78477068,1593383;900,537;937,5654;False;True;0
78477083,1907186;902,7537;929,5186;False;True;0
78477097,9852735;902,6712;928,7678;True;True;0
78477129,11812;908,0049;928,5616;True;True;0
78477142,7217055;922,1787;925,7629;True;True;0
78477158,2959215;932,3602;921,7056;True;True;0
78477173,2383498;945,4182;921,7021;True;True;0
78477188,3689458;969,2867;922,3352;True;True;0
78477203,2387679;973,411;915,6428;True;True;0
78477218,0850215;973,8241;914,9381;True;True;0
78477233,1118401;973,9391;912,7836;True;True;0
78477248,3405116;972,4699;915,057;True;True;0
78477279,3365088;977,9055;916,2151;True;True;0
78477293,7509266;976,2528;917,9177;True;True;0
78477307,8030738;974,6887;926,5643;False;True;0
78477323,0842042;983,2803;924,0027;True;True;0
78477338,4314784;978,5438;925,0175;True;True;0
78477352,7854544;977,5727;926,359;True;True;0
78477367,9681293;978,9252;928,3762;True;True;0
78477383,22227;978,8557;928,3003;False;True;0
78477398,1540544;981,0393;932,046;True;True;0
78477429,8054078;985,2697;923,5081;True;True;0
78477443,1847124;995,2683;910,177;False;True;0
78477458,1545105;995,6305;902,7814;True;True;0
78477473,5185108;994,6148;902,8731;True;True;0
78477488,2849355;994,4976;904,1771;True;True;0
78477503,0011822;995,741;903,1563;True;True;0
78477518,1241756;1004,402;897,8218;True;True;0
78477533,1829258;1025,215;885,5496;True;True;0
78477547,950491;1020,408;889,9317;True;True;0
78477579,0396217;1026,187;889,7852;True;True;0
78477592,8693887;1021,23;905,798;True;True;0
78477608,1208684;1039,11;914,7006;False;True;0
78477623,2259953;1040,177;923,0606;False;True;0
78477638,0574235;1039,224;923,9388;True;True;0
78477653,1922011;1049,435;928,1135;True;True;0
78477668,0848314;1071,808;928,991;True;True;0
78477682,9261432;1070,508;925,0853;True;True;0
78477698,8888593;1072,555;925,5015;True;True;0
78477729,1808426;1084,585;927,6136;False;True;0
78477743,1679864;1086,058;927,5403;False;True;0
78477758,1955653;1086,028;928,0175;True;True;0
78477773,1589011;1088,042;927,856;True;True;0
78477788,6354219;1090,068;929,6179;True;True;0
78477803,3988056;1082,028;932,1193;False;True;0
78477818,1857578;1052,486;937,1153;True;True;0
78477832,9324154;1056,548;938,0762;False;True;0
78477847,4795011;1054,432;938,3013;False;True;0
78477879,2334916;1022,665;951,4069;False;True;0
78477893,119899;1018,697;947,5377;True;True;0
78477907,617947;1038,415;939,468;True;True;0
78477923,4232864;1066,848;937,9301;True;True;0
78477938,1589201;1136,097;908,074;False;True;0
78477952,4851462;1169,797;898,9529;True;True;0
78477968,2247218;1142,364;930,6639;False;True;0
78477982,8866089;1153,309;927,0674;True;True;0
78477997,9541022;1159,5;915,795;True;True;0
78478029,1059556;1154,949;912,8012;True;True;0
78478042,95625;1167,348;910,2;True;True;0
78478058,5475723;1174,555;915,3419;True;True;0
78478072,997723;1181,267;910,5247;True;True;0
78478088,0576136;1183,44;909,902;True;True;0
78478103,5029632;1178,975;912,7219;False;True;0
78478118,036744;1172,749;914,6248;True;True;0
78478132,9863949;1175,87;920,6299;True;True;0
78478148,1888369;1176,191;927,0427;False;True;0
78478179,0160532;1144,434;929,191;True;True;0
78478192,8226318;1155,423;936,1953;False;True;0
78478207,9786971;1133,387;938,1533;True;True;0
78478223,047711;1144,755;921,9216;True;True;0
78478238,6778072;1157,106;911,4101;True;True;0
78478252,9572764;1187,335;907,7435;True;True;0
78478267,953304;1204,51;910,8209;True;True;0
78478283,7240509;1214,422;913,6667;True;True;0
78478298,0441947;1224,229;912,8514;True;True;0
78478329,6054557;1220,33;920,2053;True;False;0
78478342,8992295;1219,884;922,73;True;True;0
78478357,9321303;1217,928;922,9688;True;True;0
78478373,613545;1204,017;919,8733;True;True;0
78478388,0374663;1177,032;918,1921;True;True;0
78478402,8939836;1181,244;917,5807;True;True;0
78478418,6039086;1191,141;919,1674;True;True;0
78478433,0479771;1192,268;918,9379;True;True;0
78478448,0664328;1196,948;918,2752;True;True;0
78478479,0917005;1231,573;919,7026;True;True;0
78478493,0689607;1237,492;917,4683;True;True;0
78478508,3071356;1239,213;915,5261;True;True;0
78478522,8295123;1239,641;915,3077;True;True;0
78478537,9844372;1241,418;915,8138;True;True;0
78478553,3092833;1239,235;914,6559;True;True;0
78478568,0817903;1242,548;916,2324;True;True;0
78478583,0508281;1238,384;914,9222;True;True;0
78478598,5881709;1225,685;917,2286;True;True;0
78478628,974048;1220,477;923,5319;True;True;0
78478643,5287365;1224,959;923,7741;True;True;0
78478658,2107708;1217,083;923,9976;False;True;0
78478672,7605174;1228,015;925,6799;True;False;0
78478688,4373705;1244,953;939,5896;True;False;0
78478703,0737884;1263,882;950,8882;False;True;0
78478717,7873741;1270,974;947,5724;True;False;0
78478733,2619943;1277,916;950,3889;True;True;0
78478748,1181314;1274,562;954,9462;False;True;0
78478779,2080224;1276,406;960,4077;True;True;0
78478792,2832173;1279,229;962,3129;True;True;0
78478807,5559847;1274,13;964,1647;True;True;0
78478823,0963686;1287,586;961,1436;True;True;0
78478837,958968;1298,469;954,1788;True;True;0
78478852,8679442;1293,074;953,0554;True;True;0
78478867,9996807;1305,175;941,3431;True;True;0
78478882,7847322;1320,778;933,051;True;True;0
78478897,8860577;1333,484;927,2211;True;True;0
78478928,926911;1323,74;931,1531;True;True;0
78478942,9300206;1337,154;927,2523;True;True;0
78478958,2202742;1372,894;930,267;True;True;0
78478973,091997;1365,807;931,8548;True;True;0
78478988,2035862;1370,159;932,4168;True;True;0
78479003,2094973;1367,666;945,8276;False;True;0
78479018,1264564;1364,807;941,7408;False;True;0
78479032,8894599;1364,9;935,909;True;True;0
78479048,2443369;1346,373;933,072;True;True;0
78479079,0867587;1334,947;926,1131;True;True;0
78479107,9536081;1146,864;931,5038;True;True;0
78479123,2780741;950,1759;927,7587;True;True;0
78479138,4428825;861,5654;927,2122;True;True;0
78479153,0306429;710,2014;924,6812;True;True;0
78479167,884119;658,4976;926,9363;True;True;0
78479183,4549138;650,2406;925,8566;True;True;0
78479197,8986022;645,0208;928,4774;False;True;0
78479229,4047433;645,9963;929,7264;False;True;0
78479242,6806506;651,2709;936,0303;True;True;0
78479257,6223186;641,4189;937,163;True;True;0
78479288,1708944;651,5948;944,545;True;True;0
78479303,006124;654,447;946,9539;True;True;0
78479318,1405215;650,3329;952,269;True;True;0
78479332,6959702;636,851;942,7126;True;True;0
78479348,0056108;639,5869;947,0054;True;True;0
78479378,9392655;620,0041;957,8791;True;True;0
78479392,8739503;620,9568;956,8953;True;True;0
78479408,3143582;623,7564;944,1758;True;True;0
78479423,019961;619,7885;947,163;True;True;0
78479438,0965776;613,1934;944,0519;True;True;0
78479453,0952661;610,6744;936,0626;True;True;0
78479468,0833108;614,7909;939,8088;True;True;0
78479482,8075404;619,4399;944,8793;True;True;0
78479498,025568;630,7644;950,6044;True;True;0
78479529,11812;658,4611;959,4824;True;True;0
78479543,0402603;653,8583;959,1855;True;True;0
78479557,9112228;680,1112;950,0315;True;True;0
78479573,175247;691,3657;948,2067;True;True;0
78479588,4852678;728,1986;959,8072;True;True;0
78479602,9194528;735,0043;957,4237;True;True;0
78479617,9854255;741,483;958,684;True;True;0
78479633,1578367;744,4013;956,9415;True;True;0
78479647,9626553;748,0884;956,6553;True;True;0
78479679,0567279;745,7075;957,1494;True;True;0
78479693,0875874;748,6498;955,0901;False;True;0
78479707,9532279;756,0051;955,6119;True;True;0
78479723,3369953;771,6241;956,4763;False;True;0
78479738,1995948;771,4268;955,995;True;True;0
78479753,1534271;769,9027;958,1905;True;True;0
78479768,2931465;759,1071;952,4825;True;True;0
78479782,9314651;757,42;951,837;True;True;0
78479798,2179174;755,1481;955,6622;True;True;0
78479828,9622638;750,2515;952,015;True;True;0
78479843,0759932;744,6936;959,5258;True;True;0
78479858,0636578;746,0298;961,2703;True;True;0
78479872,6936133;741,2372;959,9644;True;True;0
78479888,1450451;737,0203;956,019;True;True;0
78479903,1798467;777,7407;956,7923;True;True;0
78479918,1796756;785,5057;951,7153;True;True;0
78479933,0723059;815,6641;952,2247;True;True;0
78479948,0364019;822,9495;950,5568;True;True;0
78479979,0289779;821,0811;942,369;True;True;0
78479993,5452724;827,2055;955,4628;False;True;0
78480007,889745;833,0457;955,9808;False;True;0
78480023,1480672;841,2977;931,1221;True;True;0
78480038,6261086;845,3551;928,7829;True;True;0
78480052,8880914;839,5678;935,9844;True;True;0
78480068,2376465;818,4429;936,1866;True;True;0
78480083,7339345;804,8319;930,9214;True;True;0
78480097,9696879;798,8441;927,6384;True;True;0
78480129,2249385;786,6806;928,5322;True;True;0
78480143,0516644;788,2959;927,0558;True;True;0
78480157,9313701;789,6944;922,5668;True;True;0
78480173,4755553;817,5183;920,8519;False;True;0
78480187,895295;831,5488;924,5396;False;True;0
78480202,8707952;844,8069;928,1901;True;True;0
78480218,3906517;888,6823;928,3008;True;True;0
78480233,0023607;901,0859;930,9187;True;True;0
78480247,8334087;929,2278;940,2141;True;True;0
78480279,0974025;923,2319;954,884;True;True;0
78480292,8595051;922,4286;957,508;True;True;0
78480308,4204164;923,5782;960,3391;True;True;0
78480323,1294405;922,8103;959,9805;True;True;0
78480338,308314;908,9611;963,3305;True;True;0
78480352,8614818;905,0589;967,6072;True;True;0
78480368,0084238;914,124;970,0635;True;True;0
78480383,0983453;918,7885;967,9522;True;True;0
78480398,4444791;921,2176;965,3813;True;True;0
78480429,0196645;930,8817;960,4412;True;True;0
78480443,4371234;928,6114;958,5745;True;True;0
78480457,8941166;928,3635;958,9244;True;True;0
78480473,2638189;918,3877;949,3781;True;True;0
78480488,6148945;919,5349;949,3775;True;True;0
78480502,8666137;924,4707;942,7899;True;True;0
78480517,8455351;923,7852;941,2748;True;True;0
78480533,1342682;929,3113;944,7178;True;True;0
78480547,7528197;946,4622;957,6238;True;True;0
78480578,8871867;941,1396;979,8293;False;True;0
78480592,689964;941,0422;970,8519;True;True;0
78480607,7532758;955,8872;967,5848;True;True;0
78480623,1077727;967,4492;963,4868;True;True;0
78480638,3003311;973,9849;959,3301;True;True;0
78480652,7432592;973,5438;960,4598;True;True;0
78480668,0658245;999,9404;947,631;True;True;0
78480682,9113178;992,544;948,5339;True;True;0
78480698,0578797;996,9396;949,6528;True;True;0
78480728,9786097;1005,628;952,5742;True;True;0
78480743,0166918;1032,667;939,9445;True;False;0
78480758,0617571;1021,236;949,465;True;False;0
78480773,1535792;1015,585;946,832;False;True;0
78480788,0899252;1017,894;942,753;True;True;0
78480803,4626686;999,0727;952,3874;True;True;0
78480817,9227029;1004,368;946,6821;True;True;0
78480832,4488811;1003,572;950,095;True;True;0
78480848,3830869;1001,865;957,9825;False;True;0
78480879,4383855;1007,915;960,3785;True;True;0
78480893,0028168;1009,179;958,9307;True;True;0
78480907,9494266;1012,529;960,1721;True;True;0
78480922,9735843;1017,913;962,213;True;True;0
78480938,0749098;1020,196;968,9066;True;True;0
78480952,992249;1022,624;963,1617;True;True;0
78480968,0114649;1024,666;962,9546;True;True;0
78480983,2302528;1028,579;960,4651;True;True;0
78480997,8465234;1029,792;959,9517;True;True;0
78481029,1439693;1048,017;952,4693;True;True;0
78481042,8787021;1078,223;951,9818;True;True;0
78481057,9165447;1085,652;952,0086;True;True;0
78481072,7935894;1079,72;951,2894;True;True;0
78481087,8930142;1073,497;949,7228;True;True;0
78481103,0464185;1061,219;953,3378;True;True;0
78481118,2325147;1068,418;947,2089;True;True;0
78481132,9856346;1075,025;947,0581;True;True;0
78481147,7820902;1077,933;939,2576;True;True;0
78481178,8647586;1082,717;937,5288;True;True;0
78481193,0263853;1102,34;927,7551;True;True;0
78481208,7306083;1111,894;925,2127;True;True;0
78481223,0724199;1141,426;933,9739;True;True;0
78481238,0646461;1146,465;940,9967;True;True;0
78481253,3035813;1148,714;944,0168;True;True;0
78481267,6773244;1143,368;946,2137;True;True;0
78481282,795376;1144,375;947,7283;True;True;0
78481298,5444551;1147,975;948,7398;True;True;0
78481328,8448014;1135,24;951,2048;True;True;0
78481343,3086371;1141,827;950,1071;True;True;0
78481357,9005789;1139,81;953,4135;True;True;0
78481373,1710655;1126,74;955,6555;True;True;0
78481388,336254;1125,176;952,9567;True;True;0
78481402,7795623;1124,373;953,1847;True;True;0
78481417,7736892;1123,824;936,4279;True;True;0
78481433,1661997;1128,357;934,2734;True;True;0
78481447,7638436;1132,34;934,4787;True;True;0
78481479,237293;1137,957;934,2047;True;True;0
78481492,9104435;1145,438;941,6461;True;True;0
78481507,6016011;1138,79;943,7027;True;True;0
78481523,119937;1127,889;948,8153;True;True;0
78481537,617985;1130,891;947,6752;True;True;0
